# Title: January 2025 Contiguous U.S. County Minimum Temperature
# Units: Degrees Fahrenheit
# Note: Period of Record: 132 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
SC-069,Marlboro County,South Carolina,26.4,9,-6,32.4
SC-071,Newberry County,South Carolina,27.2,16,-4.9,32.1
SC-073,Oconee County,South Carolina,25.7,17,-5.2,30.9
SC-075,Orangeburg County,South Carolina,30.8,29,-3.9,34.7
SC-077,Pickens County,South Carolina,25.8,18,-4.8,30.6
SC-079,Richland County,South Carolina,29.1,18,-4.7,33.8
SC-081,Saluda County,South Carolina,28.4,25,-4.2,32.6
SC-083,Spartanburg County,South Carolina,25.8,18,-4.9,30.7
SC-085,Sumter County,South Carolina,29,13,-5.2,34.2
SC-087,Union County,South Carolina,24.7,7,-6.1,30.8
SC-089,Williamsburg County,South Carolina,28.4,7,-6.1,34.5
SC-091,York County,South Carolina,24.5,10,-5.8,30.3
SD-003,Aurora County,South Dakota,5.6,63,1.3,4.3
SD-005,Beadle County,South Dakota,3.7,74,2.2,1.5
SD-007,Bennett County,South Dakota,8,50,-0.3,8.3
SD-009,Bon Homme County,South Dakota,8.5,70,1.8,6.7
SD-011,Brookings County,South Dakota,3.4,73,2.4,1
SD-013,Brown County,South Dakota,2,78,3.4,-1.4
SD-015,Brule County,South Dakota,6.3,60,1.3,5
SD-017,Buffalo County,South Dakota,4.8,63,1.2,3.6
SD-019,Butte County,South Dakota,8.4,63,2.1,6.3
SD-021,Campbell County,South Dakota,2.8,76,2.9,-0.1
SD-023,Charles Mix County,South Dakota,7.5,57,0.7,6.8
SD-025,Clark County,South Dakota,2.1,75,2.7,-0.6
SD-027,Clay County,South Dakota,8.5,72,2.3,6.2
SD-029,Codington County,South Dakota,1.3,75,2.7,-1.4
SD-031,Corson County,South Dakota,4,71,2.3,1.7
SD-033,Custer County,South Dakota,9.8,51,0,9.8
SD-035,Davison County,South Dakota,5.9,69,1.4,4.5
SD-037,Day County,South Dakota,1,73,2.4,-1.4
SD-039,Deuel County,South Dakota,3.6,81,3.3,0.3
SD-041,Dewey County,South Dakota,5.1,69,2,3.1
SD-043,Douglas County,South Dakota,6.8,65,1.3,5.5
SD-045,Edmunds County,South Dakota,2,74,2.2,-0.2
SD-047,Fall River County,South Dakota,9.1,56,0.2,8.9
SD-049,Faulk County,South Dakota,1.8,65,1.3,0.5
SD-051,Grant County,South Dakota,2.4,74,2.8,-0.4
SD-053,Gregory County,South Dakota,7.4,54,-0.3,7.7
SD-055,Haakon County,South Dakota,7.9,63,1.8,6.1
SD-057,Hamlin County,South Dakota,2,74,2.8,-0.8
SD-059,Hand County,South Dakota,2.9,62,1,1.9
SD-061,Hanson County,South Dakota,5.9,70,1.7,4.2
SD-063,Harding County,South Dakota,5.9,62,1.7,4.2
SD-065,Hughes County,South Dakota,5.4,62,1.7,3.7
SD-067,Hutchinson County,South Dakota,7.4,70,2.3,5.1
SD-069,Hyde County,South Dakota,3.4,66,1.6,1.8
SD-071,Jackson County,South Dakota,9.1,58,1.2,7.9
SD-073,Jerauld County,South Dakota,4.8,62,1.1,3.7
SD-075,Jones County,South Dakota,7.4,61,1.2,6.2
SD-077,Kingsbury County,South Dakota,3.3,74,2.4,0.9
SD-079,Lake County,South Dakota,4.8,75,2.4,2.4
SD-081,Lawrence County,South Dakota,8,41,-1.4,9.4
SD-083,Lincoln County,South Dakota,6.8,74,2,4.8
SD-085,Lyman County,South Dakota,6.6,60,1.1,5.5
SD-087,McCook County,South Dakota,6.1,72,2.4,3.7
SD-089,McPherson County,South Dakota,1.9,77,3,-1.1
SD-091,Marshall County,South Dakota,1.7,74,3.1,-1.4
SD-093,Meade County,South Dakota,8.2,61,1.3,6.9
SD-095,Mellette County,South Dakota,8.4,61,0.9,7.5
SD-097,Miner County,South Dakota,5,75,2.3,2.7
SD-099,Minnehaha County,South Dakota,5.8,73,2.6,3.2
SD-101,Moody County,South Dakota,4.7,75,2.7,2
SD-102,Oglala Lakota County,South Dakota,9.5,53,0.3,9.2
SD-103,Pennington County,South Dakota,9.2,59,1.1,8.1
SD-105,Perkins County,South Dakota,4.9,65,2,2.9
SD-107,Potter County,South Dakota,3.6,71,2.6,1
SD-109,Roberts County,South Dakota,2,74,2.9,-0.9
SD-111,Sanborn County,South Dakota,4.7,68,1.4,3.3
SD-115,Spink County,South Dakota,2.2,73,2.2,-0
SD-117,Stanley County,South Dakota,5.9,61,0.9,5
SD-119,Sully County,South Dakota,4.6,68,2.1,2.5
SD-121,Todd County,South Dakota,7.9,51,-0.3,8.2
SD-123,Tripp County,South Dakota,7.3,56,-0.1,7.4
SD-125,Turner County,South Dakota,7.2,72,2.4,4.8
SD-127,Union County,South Dakota,8.1,72,1.8,6.3
SD-129,Walworth County,South Dakota,3.8,73,3,0.8
SD-135,Yankton County,South Dakota,8.7,70,2.6,6.1
SD-137,Ziebach County,South Dakota,6.1,63,1.7,4.4
TN-001,Anderson County,Tennessee,21.3,15,-6,27.3
TN-003,Bedford County,Tennessee,23,21,-4.9,27.9
TN-005,Benton County,Tennessee,23.4,25,-3.5,26.9
TN-007,Bledsoe County,Tennessee,20.9,14,-6.1,27
TN-009,Blount County,Tennessee,22.7,15,-5.9,28.6
TN-011,Bradley County,Tennessee,23.6,14,-5.8,29.4
TN-013,Campbell County,Tennessee,19.4,15,-6.3,25.7
TN-015,Cannon County,Tennessee,22.1,21,-5,27.1
TN-017,Carroll County,Tennessee,24.1,33,-2.6,26.7
TN-019,Carter County,Tennessee,18.6,12,-6,24.6
TN-021,Cheatham County,Tennessee,24.1,28,-3.1,27.2
TN-023,Chester County,Tennessee,25.1,33,-2.7,27.8
TN-025,Claiborne County,Tennessee,19.1,13,-6.8,25.9
TN-027,Clay County,Tennessee,20.3,18,-5.8,26.1
TN-029,Cocke County,Tennessee,22.1,14,-6.1,28.2
TN-031,Coffee County,Tennessee,22.3,20,-5,27.3
TN-033,Crockett County,Tennessee,25.5,38,-2,27.5
TN-035,Cumberland County,Tennessee,19.1,12,-6.6,25.7
TN-037,Davidson County,Tennessee,24.6,30,-3.1,27.7
TN-039,Decatur County,Tennessee,24.2,29,-3.2,27.4
TN-041,DeKalb County,Tennessee,21.1,17,-5.8,26.9
TN-043,Dickson County,Tennessee,23.1,26,-3.3,26.4
TN-045,Dyer County,Tennessee,25.8,40,-1.7,27.5
TN-047,Fayette County,Tennessee,26.6,30,-2.8,29.4
TN-049,Fentress County,Tennessee,18,14,-6.9,24.9
TN-051,Franklin County,Tennessee,23,21,-5.1,28.1
TN-053,Gibson County,Tennessee,25.1,41,-1.9,27
TN-055,Giles County,Tennessee,23,22,-4.6,27.6
TN-057,Grainger County,Tennessee,20.9,12,-6.2,27.1
TN-059,Greene County,Tennessee,21.2,13,-6.5,27.7
TN-061,Grundy County,Tennessee,21.3,21,-5,26.3
TN-063,Hamblen County,Tennessee,21.9,13,-6.1,28
TN-065,Hamilton County,Tennessee,23.8,15,-5.5,29.3
TN-067,Hancock County,Tennessee,19.9,11,-6.7,26.6
TN-069,Hardeman County,Tennessee,25.6,28,-3,28.6
TN-071,Hardin County,Tennessee,25.2,33,-3,28.2
TN-073,Hawkins County,Tennessee,21.1,13,-6.3,27.4
TN-075,Haywood County,Tennessee,26,33,-2.2,28.2
TN-077,Henderson County,Tennessee,24.5,34,-2.6,27.1
TN-079,Henry County,Tennessee,23.4,29,-3.2,26.6
TN-081,Hickman County,Tennessee,22.6,23,-3.9,26.5
TN-083,Houston County,Tennessee,23.2,27,-3.4,26.6
TN-085,Humphreys County,Tennessee,23,23,-3.6,26.6
TN-087,Jackson County,Tennessee,20.6,16,-6,26.6
TN-089,Jefferson County,Tennessee,22.8,21,-5.3,28.1
TN-091,Johnson County,Tennessee,16.9,12,-6.4,23.3
TN-093,Knox County,Tennessee,22.9,20,-5.6,28.5
TN-095,Lake County,Tennessee,25.6,43,-1.5,27.1
TN-097,Lauderdale County,Tennessee,26.6,35,-2.2,28.8
TN-099,Lawrence County,Tennessee,23.1,25,-3.9,27
TN-101,Lewis County,Tennessee,22.6,25,-4,26.6
TN-103,Lincoln County,Tennessee,23,19,-5.4,28.4
TN-105,Loudon County,Tennessee,23.3,14,-5.8,29.1
TN-107,McMinn County,Tennessee,22.9,15,-6,28.9
TN-109,McNairy County,Tennessee,25.3,31,-3.2,28.5
TN-111,Macon County,Tennessee,21,22,-5,26
TN-113,Madison County,Tennessee,25.4,39,-2.2,27.6
TN-115,Marion County,Tennessee,23.4,22,-4.9,28.3
TN-117,Marshall County,Tennessee,22.9,23,-4.5,27.4
TN-119,Maury County,Tennessee,22.5,24,-4.5,27
TN-121,Meigs County,Tennessee,22.8,14,-5.8,28.6
TN-123,Monroe County,Tennessee,21.8,10,-6.8,28.6
TN-125,Montgomery County,Tennessee,24.2,33,-2.6,26.8
TN-127,Moore County,Tennessee,22.9,20,-5.3,28.2
TN-129,Morgan County,Tennessee,19.9,14,-6.1,26
TN-131,Obion County,Tennessee,25,46,-1.6,26.6
TN-133,Overton County,Tennessee,19.2,14,-6.8,26
TN-135,Perry County,Tennessee,23.2,26,-3.6,26.8
TN-137,Pickett County,Tennessee,19.2,16,-6.4,25.6
TN-139,Polk County,Tennessee,22.1,8,-6.8,28.9
TN-141,Putnam County,Tennessee,19.8,15,-6.5,26.3
TN-143,Rhea County,Tennessee,21.8,13,-6,27.8
TN-145,Roane County,Tennessee,22.8,17,-5.5,28.3
TN-147,Robertson County,Tennessee,23.7,30,-3,26.7
TN-149,Rutherford County,Tennessee,23.5,25,-4.3,27.8
TN-151,Scott County,Tennessee,18.7,17,-6.3,25
TN-153,Sequatchie County,Tennessee,21.5,15,-5.6,27.1
TN-155,Sevier County,Tennessee,21,13,-6.3,27.3
TN-157,Shelby County,Tennessee,28.1,34,-2.3,30.4
TN-159,Smith County,Tennessee,21.5,17,-5.6,27.1
TN-161,Stewart County,Tennessee,23.1,27,-3.6,26.7
TN-163,Sullivan County,Tennessee,20.1,13,-6.1,26.2
TN-165,Sumner County,Tennessee,23,25,-4,27
TN-167,Tipton County,Tennessee,27.2,32,-2.5,29.7
TN-169,Trousdale County,Tennessee,21.9,22,-5.2,27.1
TN-171,Unicoi County,Tennessee,18.8,14,-6.2,25
TN-173,Union County,Tennessee,20.4,13,-6.4,26.8
TN-175,Van Buren County,Tennessee,20.1,13,-6.5,26.6
TN-177,Warren County,Tennessee,21.4,17,-5.5,26.9
TN-179,Washington County,Tennessee,21,15,-6,27
TN-181,Wayne County,Tennessee,23.7,29,-3.3,27
TN-183,Weakley County,Tennessee,24.6,36,-2.1,26.7
TN-185,White County,Tennessee,19.7,12,-6.9,26.6
TN-187,Williamson County,Tennessee,23.4,24,-3.8,27.2
TN-189,Wilson County,Tennessee,23.2,24,-4.4,27.6
TX-001,Anderson County,Texas,31.6,23,-3.7,35.3
TX-003,Andrews County,Texas,26.2,42,-1.6,27.8
TX-005,Angelina County,Texas,32.1,14,-5.4,37.5
TX-007,Aransas County,Texas,44.9,51,-0.8,45.7
TX-009,Archer County,Texas,27.2,42,-1.6,28.8
TX-011,Armstrong County,Texas,21.2,27,-2,23.2
TX-013,Atascosa County,Texas,38.4,40,-1.6,40
TX-015,Austin County,Texas,39.3,54,-0.2,39.5
TX-017,Bailey County,Texas,19.2,26,-2.7,21.9
TX-019,Bandera County,Texas,33.6,33,-2.6,36.2
TX-021,Bastrop County,Texas,36.9,47,-1,37.9
TX-023,Baylor County,Texas,27.1,41,-1.6,28.7
TX-025,Bee County,Texas,40.9,37,-2.3,43.2
TX-027,Bell County,Texas,34.1,50,-0.7,34.8
TX-029,Bexar County,Texas,37.4,42,-1.7,39.1
TX-031,Blanco County,Texas,34.5,46,-1.6,36.1
TX-033,Borden County,Texas,26.5,24,-2.9,29.4
TX-035,Bosque County,Texas,32.6,41,-1.7,34.3
TX-037,Bowie County,Texas,31.4,41,-1.4,32.8
TX-039,Brazoria County,Texas,42.1,42,-1.6,43.7
TX-041,Brazos County,Texas,35.6,37,-1.8,37.4
TX-043,Brewster County,Texas,28.3,21,-3.1,31.4
TX-045,Briscoe County,Texas,21.9,24,-2.5,24.4
TX-047,Brooks County,Texas,44.7,60,-0.9,45.6
TX-049,Brown County,Texas,31.3,46,-0.9,32.2
TX-051,Burleson County,Texas,36.2,43,-1.1,37.3
TX-053,Burnet County,Texas,33.6,45,-1.5,35.1
TX-055,Caldwell County,Texas,37.5,52,-0.8,38.3
TX-057,Calhoun County,Texas,43.4,47,-0.9,44.3
TX-059,Callahan County,Texas,29.5,36,-2.4,31.9
TX-061,Cameron County,Texas,49.1,57,-1,50.1
TX-063,Camp County,Texas,31.9,39,-1.8,33.7
TX-065,Carson County,Texas,20.1,31,-1.8,21.9
TX-067,Cass County,Texas,32.2,36,-2,34.2
TX-069,Castro County,Texas,19.8,35,-1.9,21.7
TX-071,Chambers County,Texas,41.4,43,-2.1,43.5
TX-073,Cherokee County,Texas,31.5,20,-4.2,35.7
TX-075,Childress County,Texas,24.2,43,-1,25.2
TX-077,Clay County,Texas,27.2,41,-1.7,28.9
TX-079,Cochran County,Texas,19.6,17,-4.1,23.7
TX-081,Coke County,Texas,30.2,53,-0.5,30.7
TX-083,Coleman County,Texas,30.9,46,-1.4,32.3
TX-085,Collin County,Texas,31.1,38,-1.3,32.4
TX-087,Collingsworth County,Texas,23,42,-1.1,24.1
TX-089,Colorado County,Texas,40,57,-0.2,40.2
TX-091,Comal County,Texas,36.6,44,-1.4,38
TX-093,Comanche County,Texas,31.3,47,-0.9,32.2
TX-095,Concho County,Texas,31,54,-0.8,31.8
TX-097,Cooke County,Texas,28.8,36,-2.3,31.1
TX-099,Coryell County,Texas,33,43,-1.7,34.7
TX-101,Cottle County,Texas,23.6,21,-3.1,26.7
TX-103,Crane County,Texas,28.3,37,-1.5,29.8
TX-105,Crockett County,Texas,30.3,51,-1.3,31.6
TX-107,Crosby County,Texas,22.5,21,-3.3,25.8
TX-109,Culberson County,Texas,26,20,-2.8,28.8
TX-111,Dallam County,Texas,14.8,12,-3.9,18.7
TX-113,Dallas County,Texas,32,34,-2.4,34.4
TX-115,Dawson County,Texas,24.5,20,-3.7,28.2
TX-117,Deaf Smith County,Texas,19,30,-2,21
TX-119,Delta County,Texas,29.5,29,-2.8,32.3
TX-121,Denton County,Texas,30.7,39,-1.6,32.3
TX-123,DeWitt County,Texas,40,50,-0.9,40.9
TX-125,Dickens County,Texas,24,19,-3.2,27.2
TX-127,Dimmit County,Texas,38.6,40,-1.7,40.3
TX-129,Donley County,Texas,22.2,39,-1.5,23.7
TX-131,Duval County,Texas,42.3,46,-1.5,43.8
TX-133,Eastland County,Texas,29.5,39,-1.7,31.2
TX-135,Ector County,Texas,27.7,43,-1,28.7
TX-137,Edwards County,Texas,32.8,39,-2.1,34.9
TX-139,Ellis County,Texas,32.5,35,-2.5,35
TX-141,El Paso County,Texas,26.9,27,-2.2,29.1
TX-143,Erath County,Texas,31.7,50,-0.6,32.3
TX-145,Falls County,Texas,33.2,36,-2.1,35.3
TX-147,Fannin County,Texas,29.3,35,-2,31.3
TX-149,Fayette County,Texas,38.7,52,-0.5,39.2
TX-151,Fisher County,Texas,27.3,29,-2.4,29.7
TX-153,Floyd County,Texas,21.3,21,-3,24.3
TX-155,Foard County,Texas,24.8,30,-2.6,27.4
TX-157,Fort Bend County,Texas,40.4,44,-1.3,41.7
TX-159,Franklin County,Texas,30.5,31,-2.8,33.3
TX-161,Freestone County,Texas,33,35,-2.3,35.3
TX-163,Frio County,Texas,37,36,-2,39
TX-165,Gaines County,Texas,23.5,19,-3.7,27.2
TX-167,Galveston County,Texas,43.4,44,-1.4,44.8
TX-169,Garza County,Texas,25.3,25,-2.6,27.9
TX-171,Gillespie County,Texas,32.3,36,-2.6,34.9
TX-173,Glasscock County,Texas,29,52,-0.7,29.7
TX-175,Goliad County,Texas,40.6,40,-1.9,42.5
TX-177,Gonzales County,Texas,39,50,-0.7,39.7
TX-179,Gray County,Texas,20.8,37,-1.5,22.3
TX-181,Grayson County,Texas,29.6,34,-2,31.6
TX-183,Gregg County,Texas,32.2,28,-3.1,35.3
TX-185,Grimes County,Texas,36.1,37,-1.8,37.9
TX-187,Guadalupe County,Texas,38,48,-1,39
TX-189,Hale County,Texas,20.5,23,-2.8,23.3
TX-191,Hall County,Texas,23.2,33,-1.7,24.9
TX-193,Hamilton County,Texas,32,41,-1.6,33.6
TX-195,Hansford County,Texas,18,26,-2.4,20.4
TX-197,Hardeman County,Texas,24.8,38,-1.5,26.3
TX-199,Hardin County,Texas,36.6,30,-3.4,40
TX-201,Harris County,Texas,40.7,46,-1.3,42
TX-203,Harrison County,Texas,31.8,23,-4.1,35.9
TX-205,Hartley County,Texas,16.2,18,-3.4,19.6
TX-207,Haskell County,Texas,27,32,-2.4,29.4
TX-209,Hays County,Texas,36.1,44,-1.3,37.4
TX-211,Hemphill County,Texas,19.6,31,-1.8,21.4
TX-213,Henderson County,Texas,31.4,26,-3.3,34.7
TX-215,Hidalgo County,Texas,47,53,-1.2,48.2
TX-217,Hill County,Texas,33.2,40,-1.6,34.8
TX-219,Hockley County,Texas,20.5,18,-4,24.5
TX-221,Hood County,Texas,31.4,44,-1.4,32.8
TX-223,Hopkins County,Texas,30.3,30,-2.7,33
TX-225,Houston County,Texas,33.4,28,-3.2,36.6
TX-227,Howard County,Texas,28.3,34,-2,30.3
TX-229,Hudspeth County,Texas,24.8,26,-2.3,27.1
TX-231,Hunt County,Texas,30.8,38,-1.4,32.2
TX-233,Hutchinson County,Texas,20.2,29,-1.9,22.1
TX-235,Irion County,Texas,30.5,60,-0,30.5
TX-237,Jack County,Texas,28.5,43,-1.6,30.1
TX-239,Jackson County,Texas,41.1,45,-1.2,42.3
TX-241,Jasper County,Texas,34.3,23,-4.1,38.4
TX-243,Jeff Davis County,Texas,26.1,21,-3.1,29.2
TX-245,Jefferson County,Texas,39.6,30,-3.1,42.7
TX-247,Jim Hogg County,Texas,44.5,50,-1,45.5
TX-249,Jim Wells County,Texas,42.8,42,-1.6,44.4
TX-251,Johnson County,Texas,32.3,39,-1.6,33.9
TX-253,Jones County,Texas,27.7,30,-2.9,30.6
TX-255,Karnes County,Texas,39.4,43,-1.7,41.1
TX-257,Kaufman County,Texas,31.5,33,-2.6,34.1
TX-259,Kendall County,Texas,34.4,39,-1.9,36.3
TX-261,Kenedy County,Texas,46.4,52,-1,47.4
TX-263,Kent County,Texas,25.6,23,-2.8,28.4
TX-265,Kerr County,Texas,31.5,32,-2.7,34.2
TX-267,Kimble County,Texas,30.3,39,-2.3,32.6
TX-269,King County,Texas,24.4,18,-3.5,27.9
TX-271,Kinney County,Texas,36.9,43,-1.6,38.5
TX-273,Kleberg County,Texas,45.2,47,-1.2,46.4
TX-275,Knox County,Texas,25.7,29,-2.8,28.5
TX-277,Lamar County,Texas,28.4,25,-3.1,31.5
TX-279,Lamb County,Texas,19.5,26,-3.2,22.7
TX-281,Lampasas County,Texas,32.6,45,-1.6,34.2
TX-283,La Salle County,Texas,39.3,47,-1.2,40.5
TX-285,Lavaca County,Texas,39.7,51,-0.7,40.4
TX-287,Lee County,Texas,36.6,46,-0.8,37.4
TX-289,Leon County,Texas,33.2,30,-2.8,36
TX-291,Liberty County,Texas,38.9,39,-2.4,41.3
TX-293,Limestone County,Texas,33.1,36,-2.3,35.4
TX-295,Lipscomb County,Texas,18.3,25,-2.2,20.5
TX-297,Live Oak County,Texas,41.1,41,-1.7,42.8
TX-299,Llano County,Texas,33,45,-1.4,34.4
TX-301,Loving County,Texas,26,31,-2.2,28.2
TX-303,Lubbock County,Texas,21.4,20,-3.5,24.9
TX-305,Lynn County,Texas,23.4,21,-3.5,26.9
TX-307,McCulloch County,Texas,31.6,51,-1,32.6
TX-309,McLennan County,Texas,32.7,37,-2.4,35.1
TX-311,McMullen County,Texas,40.3,47,-1.3,41.6
TX-313,Madison County,Texas,34.1,30,-2.9,37
TX-315,Marion County,Texas,31.6,24,-3.5,35.1
TX-317,Martin County,Texas,27.2,37,-1.9,29.1
TX-319,Mason County,Texas,31.4,37,-2,33.4
TX-321,Matagorda County,Texas,41.7,33,-2.2,43.9
TX-323,Maverick County,Texas,38.4,48,-1.3,39.7
TX-325,Medina County,Texas,35.4,31,-2.5,37.9
TX-327,Menard County,Texas,30.4,48,-1.4,31.8
TX-329,Midland County,Texas,28.3,44,-0.9,29.2
TX-331,Milam County,Texas,34.6,43,-1.3,35.9
TX-333,Mills County,Texas,32,44,-1.3,33.3
TX-335,Mitchell County,Texas,28.2,38,-1.4,29.6
TX-337,Montague County,Texas,28,41,-1.7,29.7
TX-339,Montgomery County,Texas,38.1,43,-1.5,39.6
TX-341,Moore County,Texas,19,25,-2.2,21.2
TX-343,Morris County,Texas,32.3,42,-1.4,33.7
TX-345,Motley County,Texas,22.9,19,-3.2,26.1
TX-347,Nacogdoches County,Texas,30.8,12,-5.7,36.5
TX-349,Navarro County,Texas,32.9,34,-2,34.9
TX-351,Newton County,Texas,34.6,25,-3.8,38.4
TX-353,Nolan County,Texas,28.7,36,-1.8,30.5
TX-355,Nueces County,Texas,44.5,46,-1.2,45.7
TX-357,Ochiltree County,Texas,18.7,31,-1.9,20.6
TX-359,Oldham County,Texas,17.7,18,-3.2,20.9
TX-361,Orange County,Texas,38.1,31,-3.2,41.3
TX-363,Palo Pinto County,Texas,29.9,45,-1.2,31.1
TX-365,Panola County,Texas,32.2,22,-4.1,36.3
TX-367,Parker County,Texas,30.3,39,-1.9,32.2
TX-369,Parmer County,Texas,19.6,37,-1.7,21.3
TX-371,Pecos County,Texas,28.1,31,-2.2,30.3
TX-373,Polk County,Texas,34.9,25,-3.8,38.7
TX-375,Potter County,Texas,19.8,28,-2,21.8
TX-377,Presidio County,Texas,28.1,21,-3,31.1
TX-379,Rains County,Texas,31,35,-2,33
TX-381,Randall County,Texas,19.9,31,-2.1,22
TX-383,Reagan County,Texas,29.4,56,-0.7,30.1
TX-385,Real County,Texas,32.9,32,-2.9,35.8
TX-387,Red River County,Texas,28.6,29,-2.9,31.5
TX-389,Reeves County,Texas,26.6,24,-2.5,29.1
TX-391,Refugio County,Texas,42.7,45,-1.3,44
TX-393,Roberts County,Texas,20.1,33,-1.6,21.7
TX-395,Robertson County,Texas,34,34,-2.3,36.3
TX-397,Rockwall County,Texas,31.4,38,-1.9,33.3
TX-399,Runnels County,Texas,30.4,50,-1,31.4
TX-401,Rusk County,Texas,31.7,21,-4.2,35.9
TX-403,Sabine County,Texas,32.4,23,-4.4,36.8
TX-405,San Augustine County,Texas,31.6,15,-5.3,36.9
TX-407,San Jacinto County,Texas,36.5,34,-2.7,39.2
TX-409,San Patricio County,Texas,43.8,42,-1.4,45.2
TX-411,San Saba County,Texas,32.8,50,-0.8,33.6
TX-413,Schleicher County,Texas,31,62,-0.3,31.3
TX-415,Scurry County,Texas,27.5,34,-1.9,29.4
TX-417,Shackelford County,Texas,28.9,37,-2.2,31.1
TX-419,Shelby County,Texas,31.7,19,-4.6,36.3
TX-421,Sherman County,Texas,16.7,18,-3.2,19.9
TX-423,Smith County,Texas,30.8,22,-4,34.8
TX-425,Somervell County,Texas,32,44,-1.3,33.3
TX-427,Starr County,Texas,45.8,51,-1.3,47.1
TX-429,Stephens County,Texas,28.9,41,-1.7,30.6
TX-431,Sterling County,Texas,30.2,64,-0,30.2
TX-433,Stonewall County,Texas,25.9,24,-3,28.9
TX-435,Sutton County,Texas,31.1,53,-1.2,32.3
TX-437,Swisher County,Texas,20,23,-2.5,22.5
TX-439,Tarrant County,Texas,31.8,40,-1.8,33.6
TX-441,Taylor County,Texas,29.6,39,-1.9,31.5
TX-443,Terrell County,Texas,29.8,30,-2.4,32.2
TX-445,Terry County,Texas,22,17,-4.2,26.2
TX-447,Throckmorton County,Texas,28.1,40,-1.6,29.7
TX-449,Titus County,Texas,31.6,42,-1.4,33
TX-451,Tom Green County,Texas,31.1,63,-0.1,31.2
TX-453,Travis County,Texas,35.2,41,-1.5,36.7
TX-455,Trinity County,Texas,33.8,25,-3.8,37.6
TX-457,Tyler County,Texas,34.3,21,-4.2,38.5
TX-459,Upshur County,Texas,32,32,-2.6,34.6
TX-461,Upton County,Texas,29.5,41,-1.3,30.8
TX-463,Uvalde County,Texas,35.4,33,-2.7,38.1
TX-465,Val Verde County,Texas,33.4,35,-2.1,35.5
TX-467,Van Zandt County,Texas,31.2,32,-2.6,33.8
TX-469,Victoria County,Texas,41.2,50,-1,42.2
TX-471,Walker County,Texas,35.2,28,-3,38.2
TX-473,Waller County,Texas,38.8,51,-0.7,39.5
TX-475,Ward County,Texas,26.7,36,-1.9,28.6
TX-477,Washington County,Texas,37.9,52,-0.3,38.2
TX-479,Webb County,Texas,41.2,46,-1.3,42.5
TX-481,Wharton County,Texas,40.2,42,-1.4,41.6
TX-483,Wheeler County,Texas,21.5,41,-1.5,23
TX-485,Wichita County,Texas,26.2,41,-1.6,27.8
TX-487,Wilbarger County,Texas,25.8,40,-1.7,27.5
TX-489,Willacy County,Texas,47.9,52,-1,48.9
TX-491,Williamson County,Texas,34.8,45,-1,35.8
TX-493,Wilson County,Texas,38.4,44,-1.4,39.8
TX-495,Winkler County,Texas,26.3,42,-1.5,27.8
TX-497,Wise County,Texas,29.3,40,-1.7,31
TX-499,Wood County,Texas,31.2,32,-2.6,33.8
TX-501,Yoakum County,Texas,20.9,13,-4.5,25.4
TX-503,Young County,Texas,28.3,43,-1.4,29.7
TX-505,Zapata County,Texas,44.1,45,-1.3,45.4
TX-507,Zavala County,Texas,37.3,35,-2.2,39.5
UT-001,Beaver County,Utah,15.1,50,-0.5,15.6
UT-003,Box Elder County,Utah,16.8,74,2.2,14.6
UT-005,Cache County,Utah,13.3,59,-0.3,13.6
UT-007,Carbon County,Utah,9.8,51,-0.6,10.4
UT-009,Daggett County,Utah,6.3,38,-2.5,8.8
UT-011,Davis County,Utah,18.3,58,-0.4,18.7
UT-013,Duchesne County,Utah,7.9,55,-0.1,8
UT-015,Emery County,Utah,13.3,48,-0.7,14
UT-017,Garfield County,Utah,14.7,45,-0.8,15.5
UT-019,Grand County,Utah,13.6,54,0.1,13.5
UT-021,Iron County,Utah,16.3,60,0.7,15.6
UT-023,Juab County,Utah,15.8,52,-0.5,16.3
UT-025,Kane County,Utah,17.9,36,-1.2,19.1
UT-027,Millard County,Utah,15.5,46,-0.9,16.4
UT-029,Morgan County,Utah,12,41,-2.1,14.1
UT-031,Piute County,Utah,12.4,51,-0.2,12.6
UT-033,Rich County,Utah,5.8,38,-3.1,8.9
UT-035,Salt Lake County,Utah,18,54,-0.6,18.6
UT-037,San Juan County,Utah,17,47,-1.3,18.3
UT-039,Sanpete County,Utah,10.4,39,-2.5,12.9
UT-041,Sevier County,Utah,11.3,31,-3.4,14.7
UT-043,Summit County,Utah,6,31,-3.4,9.4
UT-045,Tooele County,Utah,15.5,49,-1.1,16.6
UT-047,Uintah County,Utah,8.6,68,1,7.6
UT-049,Utah County,Utah,14,50,-0.8,14.8
UT-051,Wasatch County,Utah,8.5,42,-2.2,10.7
UT-053,Washington County,Utah,25.2,56,0.1,25.1
UT-055,Wayne County,Utah,15.7,47,-0.6,16.3
UT-057,Weber County,Utah,14.2,53,-0.8,15
VT-001,Addison County,Vermont,10.3,97,4.2,6.1
VT-003,Bennington County,Vermont,10.3,88,2.8,7.5
VT-005,Caledonia County,Vermont,6.4,100,4.2,2.2
VT-007,Chittenden County,Vermont,11,104,4.7,6.3
VT-009,Essex County,Vermont,4.8,94,3.7,1.1
VT-011,Franklin County,Vermont,9,96,4.1,4.9
VT-013,Grand Isle County,Vermont,9.1,82,2.4,6.7
VT-015,Lamoille County,Vermont,8.2,103,4.7,3.5
