# Title: January - December 2025 Contiguous U.S. County Average Temperature
# Units: Degrees Fahrenheit
# Note: Period of Record: 131 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
LA-121,West Baton Rouge Parish,Louisiana,69.7,126,2.3,67.4
LA-123,West Carroll Parish,Louisiana,66.4,124,2.4,64
LA-125,West Feliciana Parish,Louisiana,68.8,125,2.2,66.6
LA-127,Winn Parish,Louisiana,66.8,121,2,64.8
ME-001,Androscoggin County,Maine,45.5,115,2.4,43.1
ME-003,Aroostook County,Maine,40.1,117,2.3,37.7
ME-005,Cumberland County,Maine,45.9,111,2,43.9
ME-007,Franklin County,Maine,40.6,112,2.2,38.4
ME-009,Hancock County,Maine,44.9,113,1.9,43
ME-011,Kennebec County,Maine,45.5,117,2.6,43
ME-013,Knox County,Maine,45.4,113,2,43.3
ME-015,Lincoln County,Maine,45.8,114,2.2,43.6
ME-017,Oxford County,Maine,42.8,114,2.4,40.4
ME-019,Penobscot County,Maine,43.3,115,2.2,41.1
ME-021,Piscataquis County,Maine,40.8,117,2.5,38.3
ME-023,Sagadahoc County,Maine,46.1,115,2.2,43.9
ME-025,Somerset County,Maine,40.9,116,2.4,38.6
ME-027,Waldo County,Maine,44.8,114,2.1,42.7
ME-029,Washington County,Maine,44.6,116,2.5,42.1
ME-031,York County,Maine,46.4,111,1.7,44.7
MD-001,Allegany County,Maryland,52.9,114,1.7,51.3
MD-003,Anne Arundel County,Maryland,57.5,114,2.1,55.4
MD-005,Baltimore County,Maryland,55.2,115,2.2,53
MD-009,Calvert County,Maryland,57.6,114,2,55.6
MD-011,Caroline County,Maryland,56.6,111,2,54.6
MD-013,Carroll County,Maryland,54,112,2.2,51.8
MD-015,Cecil County,Maryland,55,107,1.7,53.3
MD-017,Charles County,Maryland,57.9,115,2.2,55.7
MD-019,Dorchester County,Maryland,57.6,110,1.9,55.6
MD-021,Frederick County,Maryland,54.4,112,2,52.4
MD-023,Garrett County,Maryland,49.5,120,2.3,47.2
MD-025,Harford County,Maryland,55.1,111,1.8,53.2
MD-027,Howard County,Maryland,55.2,116,2.3,52.9
MD-029,Kent County,Maryland,56.2,106,1.6,54.6
MD-031,Montgomery County,Maryland,55.7,115,2.3,53.4
MD-033,Prince George&#039;s County,Maryland,57,114,2.1,55
MD-035,Queen Anne&#039;s County,Maryland,56.6,112,1.9,54.7
MD-037,St. Mary&#039;s County,Maryland,57.8,111,1.8,56
MD-039,Somerset County,Maryland,57.9,110,1.8,56.1
MD-041,Talbot County,Maryland,57.4,111,1.9,55.5
MD-043,Washington County,Maryland,53.8,108,1.7,52.1
MD-045,Wicomico County,Maryland,57,106,1.7,55.4
MD-047,Worcester County,Maryland,57.4,109,1.8,55.6
MD-510,Baltimore City,Maryland,57.2,115,2.5,54.8
MD-511,Washington,District of Columbia,57.2,114,2.1,55.1
MA-001,Barnstable County,Massachusetts,50.8,109,1.9,48.9
MA-003,Berkshire County,Massachusetts,46.1,111,2,44.1
MA-005,Bristol County,Massachusetts,51.5,113,2.5,49
MA-007,Dukes County,Massachusetts,51.2,107,1.8,49.4
MA-009,Essex County,Massachusetts,49.3,109,1.8,47.5
MA-011,Franklin County,Massachusetts,47.4,112,2.1,45.3
MA-013,Hampden County,Massachusetts,49,111,2.2,46.9
MA-015,Hampshire County,Massachusetts,48.3,111,2,46.3
MA-017,Middlesex County,Massachusetts,49.9,112,2.3,47.6
MA-019,Nantucket County,Massachusetts,50.6,108,2,48.6
MA-021,Norfolk County,Massachusetts,50.9,115,2.7,48.3
MA-023,Plymouth County,Massachusetts,51.4,114,2.5,48.9
MA-025,Suffolk County,Massachusetts,51.2,114,2.6,48.5
MA-027,Worcester County,Massachusetts,48.4,112,2.2,46.2
MI-001,Alcona County,Michigan,44.7,111,2.2,42.4
MI-003,Alger County,Michigan,41.7,106,1.5,40.1
MI-005,Allegan County,Michigan,49,103,1.3,47.7
MI-007,Alpena County,Michigan,44.9,112,2.6,42.3
MI-009,Antrim County,Michigan,45.5,114,2.7,42.7
MI-011,Arenac County,Michigan,46.9,115,2.4,44.4
MI-013,Baraga County,Michigan,40.7,116,2.5,38.2
MI-015,Barry County,Michigan,48.6,105,1.7,46.9
MI-017,Bay County,Michigan,48,115,2.4,45.6
MI-019,Benzie County,Michigan,46.1,116,3.3,42.8
MI-021,Berrien County,Michigan,50.4,108,1.9,48.5
MI-023,Branch County,Michigan,49.2,108,1.7,47.5
MI-025,Calhoun County,Michigan,48.9,105,1.8,47
MI-027,Cass County,Michigan,49.8,111,2,47.8
MI-029,Charlevoix County,Michigan,45.4,113,2.6,42.8
MI-031,Cheboygan County,Michigan,44.8,118,2.8,41.9
MI-033,Chippewa County,Michigan,41.6,107,1.9,39.7
MI-035,Clare County,Michigan,45.5,109,2.1,43.4
MI-037,Clinton County,Michigan,48.3,105,1.7,46.6
MI-039,Crawford County,Michigan,44.3,112,2.4,41.9
MI-041,Delta County,Michigan,43.1,112,2.1,41
MI-043,Dickinson County,Michigan,41.9,115,2.5,39.4
MI-045,Eaton County,Michigan,48.5,106,1.8,46.7
MI-047,Emmet County,Michigan,44.7,114,2.8,41.9
MI-049,Genesee County,Michigan,48.6,116,2.3,46.3
MI-051,Gladwin County,Michigan,46.5,109,2.2,44.3
MI-053,Gogebic County,Michigan,40.4,111,1.9,38.4
MI-055,Grand Traverse County,Michigan,45.9,116,3.1,42.8
MI-057,Gratiot County,Michigan,47.6,104,1.6,46
MI-059,Hillsdale County,Michigan,48.9,110,1.9,47
MI-061,Houghton County,Michigan,42.1,117,2.9,39.2
MI-063,Huron County,Michigan,47.1,114,2.4,44.7
MI-065,Ingham County,Michigan,48.3,107,1.8,46.4
MI-067,Ionia County,Michigan,48,104,1.6,46.4
MI-069,Iosco County,Michigan,45.8,114,2.4,43.4
MI-071,Iron County,Michigan,40.3,114,2.4,37.9
MI-073,Isabella County,Michigan,46.5,105,1.7,44.8
MI-075,Jackson County,Michigan,48.5,107,1.9,46.6
MI-077,Kalamazoo County,Michigan,49.3,105,1.8,47.5
MI-079,Kalkaska County,Michigan,44.9,113,2.6,42.2
MI-081,Kent County,Michigan,48,107,1.6,46.4
MI-083,Keweenaw County,Michigan,41.5,118,2.7,38.8
MI-085,Lake County,Michigan,46,110,1.9,44.1
MI-087,Lapeer County,Michigan,48.5,117,2.5,46
MI-089,Leelanau County,Michigan,46,116,3.2,42.8
MI-091,Lenawee County,Michigan,50,113,2.3,47.7
MI-093,Livingston County,Michigan,48.3,112,2.2,46.1
MI-095,Luce County,Michigan,40.8,100,1.4,39.4
MI-097,Mackinac County,Michigan,42.2,108,1.9,40.3
MI-099,Macomb County,Michigan,50.5,120,3,47.5
MI-101,Manistee County,Michigan,46.1,113,2.5,43.7
MI-103,Marquette County,Michigan,40.9,110,2.1,38.8
MI-105,Mason County,Michigan,46.5,110,2,44.5
MI-107,Mecosta County,Michigan,45.9,107,1.6,44.3
MI-109,Menominee County,Michigan,43.6,113,2.2,41.4
MI-111,Midland County,Michigan,47.6,108,1.9,45.6
MI-113,Missaukee County,Michigan,44.8,113,2.5,42.3
MI-115,Monroe County,Michigan,50.9,111,2.2,48.7
MI-117,Montcalm County,Michigan,46.7,102,1.5,45.2
MI-119,Montmorency County,Michigan,44.8,117,2.8,42
MI-121,Muskegon County,Michigan,48.5,113,2.4,46.1
MI-123,Newaygo County,Michigan,47,113,2,45
MI-125,Oakland County,Michigan,49.1,117,2.6,46.5
MI-127,Oceana County,Michigan,47.4,115,2.5,44.9
MI-129,Ogemaw County,Michigan,45.3,115,2.5,42.8
MI-131,Ontonagon County,Michigan,41.6,115,2.4,39.2
MI-133,Osceola County,Michigan,45,108,2,43
MI-135,Oscoda County,Michigan,44.5,114,2.5,42
MI-137,Otsego County,Michigan,44.3,118,2.9,41.4
MI-139,Ottawa County,Michigan,48.8,108,1.6,47.2
MI-141,Presque Isle County,Michigan,44.9,115,2.8,42.1
MI-143,Roscommon County,Michigan,44.9,113,2.5,42.4
MI-145,Saginaw County,Michigan,48.3,110,2,46.2
MI-147,St. Clair County,Michigan,49.5,117,2.6,47
MI-149,St. Joseph County,Michigan,49.8,108,1.9,47.9
MI-151,Sanilac County,Michigan,47.7,112,2.2,45.5
MI-153,Schoolcraft County,Michigan,42.3,105,1.6,40.8
MI-155,Shiawassee County,Michigan,48.2,105,1.8,46.4
MI-157,Tuscola County,Michigan,48,113,2.2,45.7
MI-159,Van Buren County,Michigan,49.6,105,1.7,47.9
MI-161,Washtenaw County,Michigan,48.9,111,2.1,46.8
MI-163,Wayne County,Michigan,50.6,117,2.5,48.1
MI-165,Wexford County,Michigan,45,114,2.5,42.5
MN-001,Aitkin County,Minnesota,41.4,116,2.8,38.6
MN-003,Anoka County,Minnesota,45.6,115,2.6,43.1
MN-005,Becker County,Minnesota,41.3,116,2.6,38.8
MN-007,Beltrami County,Minnesota,40.8,118,3.6,37.2
MN-009,Benton County,Minnesota,44.3,118,3,41.3
MN-011,Big Stone County,Minnesota,45.5,121,3.1,42.4
MN-013,Blue Earth County,Minnesota,47.1,117,2.5,44.6
MN-015,Brown County,Minnesota,47.1,120,2.8,44.4
MN-017,Carlton County,Minnesota,40.3,106,2,38.3
MN-019,Carver County,Minnesota,46.5,118,2.8,43.6
MN-021,Cass County,Minnesota,42.1,118,3.4,38.7
MN-023,Chippewa County,Minnesota,46,121,3,43
MN-025,Chisago County,Minnesota,44.8,113,2.4,42.4
MN-027,Clay County,Minnesota,42.7,115,2.5,40.2
MN-029,Clearwater County,Minnesota,40.8,117,3.1,37.7
MN-031,Cook County,Minnesota,36.9,106,1.7,35.3
MN-033,Cottonwood County,Minnesota,46.9,121,3.2,43.7
MN-035,Crow Wing County,Minnesota,43.2,120,3.6,39.6
MN-037,Dakota County,Minnesota,46.7,116,2.5,44.2
MN-039,Dodge County,Minnesota,45.9,121,2.9,43
MN-041,Douglas County,Minnesota,43.4,120,3.2,40.1
MN-043,Faribault County,Minnesota,47.3,119,2.5,44.7
MN-045,Fillmore County,Minnesota,45.7,114,2.1,43.6
MN-047,Freeborn County,Minnesota,46.7,121,2.7,43.9
MN-049,Goodhue County,Minnesota,46.1,117,2.5,43.6
MN-051,Grant County,Minnesota,44.1,120,3.1,41.1
MN-053,Hennepin County,Minnesota,46.4,119,2.8,43.5
MN-055,Houston County,Minnesota,46.9,112,2,44.9
MN-057,Hubbard County,Minnesota,41.5,118,3.2,38.3
MN-059,Isanti County,Minnesota,44.9,118,2.7,42.1
MN-061,Itasca County,Minnesota,40.3,117,3,37.3
MN-063,Jackson County,Minnesota,46.8,120,2.9,43.9
MN-065,Kanabec County,Minnesota,43.7,118,3.1,40.6
MN-067,Kandiyohi County,Minnesota,45.5,121,3.3,42.1
MN-069,Kittson County,Minnesota,40.9,122,4.2,36.8
MN-071,Koochiching County,Minnesota,39.2,116,2.7,36.5
MN-073,Lac qui Parle County,Minnesota,46,119,2.8,43.3
MN-075,Lake County,Minnesota,37.6,105,1.6,36
MN-077,Lake of the Woods County,Minnesota,40.7,123,4.4,36.2
MN-079,Le Sueur County,Minnesota,46.8,121,2.6,44.2
MN-081,Lincoln County,Minnesota,45.6,120,2.8,42.8
MN-083,Lyon County,Minnesota,46.7,121,2.9,43.7
MN-085,McLeod County,Minnesota,46.7,122,3.4,43.3
MN-087,Mahnomen County,Minnesota,40.7,113,2.4,38.3
MN-089,Marshall County,Minnesota,40.8,118,3.4,37.4
MN-091,Martin County,Minnesota,47.2,120,2.8,44.4
MN-093,Meeker County,Minnesota,45.6,122,3.3,42.3
MN-095,Mille Lacs County,Minnesota,43.8,119,3.2,40.6
MN-097,Morrison County,Minnesota,43.9,119,3.3,40.6
MN-099,Mower County,Minnesota,45.9,120,2.7,43.2
MN-101,Murray County,Minnesota,46.2,120,2.9,43.3
MN-103,Nicollet County,Minnesota,47.2,121,2.8,44.4
MN-105,Nobles County,Minnesota,46.5,121,2.6,43.9
MN-107,Norman County,Minnesota,42,114,2.4,39.6
MN-109,Olmsted County,Minnesota,45.8,119,2.5,43.2
MN-111,Otter Tail County,Minnesota,42.6,119,2.7,39.8
MN-113,Pennington County,Minnesota,40.7,118,2.8,37.9
MN-115,Pine County,Minnesota,42.3,113,2.5,39.8
MN-117,Pipestone County,Minnesota,46.1,120,2.9,43.1
MN-119,Polk County,Minnesota,41.6,119,2.9,38.7
MN-121,Pope County,Minnesota,44.4,120,3.4,41
MN-123,Ramsey County,Minnesota,46.5,118,2.6,43.9
MN-125,Red Lake County,Minnesota,41,117,2.6,38.4
MN-127,Redwood County,Minnesota,47.2,121,3.1,44.1
MN-129,Renville County,Minnesota,46.8,122,3.2,43.6
MN-131,Rice County,Minnesota,46.4,120,2.7,43.8
MN-133,Rock County,Minnesota,47.1,121,2.9,44.2
MN-135,Roseau County,Minnesota,40.3,119,4.1,36.2
MN-137,St. Louis County,Minnesota,39.2,117,2.7,36.5
MN-139,Scott County,Minnesota,46.9,117,2.7,44.2
MN-141,Sherburne County,Minnesota,45,119,2.9,42.1
MN-143,Sibley County,Minnesota,47.2,122,3.2,43.9
MN-145,Stearns County,Minnesota,44.6,120,3.3,41.3
MN-147,Steele County,Minnesota,46.3,121,2.9,43.5
MN-149,Stevens County,Minnesota,45,121,3.3,41.6
MN-151,Swift County,Minnesota,45.5,121,3.2,42.3
MN-153,Todd County,Minnesota,43.5,120,3.5,40
MN-155,Traverse County,Minnesota,44.8,118,2.9,41.9
MN-157,Wabasha County,Minnesota,46,114,2.1,43.9
MN-159,Wadena County,Minnesota,42.6,120,3.3,39.3
MN-161,Waseca County,Minnesota,46.6,120,2.6,44
MN-163,Washington County,Minnesota,46.1,114,2.5,43.7
MN-165,Watonwan County,Minnesota,47,120,2.6,44.4
MN-167,Wilkin County,Minnesota,43.8,117,2.7,41.1
MN-169,Winona County,Minnesota,46.5,116,2.5,44.1
MN-171,Wright County,Minnesota,45.6,119,3,42.6
MN-173,Yellow Medicine County,Minnesota,46.4,120,2.8,43.7
MS-001,Adams County,Mississippi,67.4,122,1.8,65.6
MS-003,Alcorn County,Mississippi,61.4,114,1.4,60
MS-005,Amite County,Mississippi,67.7,127,2.4,65.3
MS-007,Attala County,Mississippi,65.8,130,3.2,62.6
MS-009,Benton County,Mississippi,61.9,116,1.6,60.3
MS-011,Bolivar County,Mississippi,65,123,2.2,62.8
MS-013,Calhoun County,Mississippi,63.9,118,1.7,62.2
MS-015,Carroll County,Mississippi,66.6,131,4,62.6
MS-017,Chickasaw County,Mississippi,63.9,117,1.7,62.3
MS-019,Choctaw County,Mississippi,64.6,127,2.5,62.1
MS-021,Claiborne County,Mississippi,67.4,127,2.4,65
MS-023,Clarke County,Mississippi,65.8,116,1.6,64.2
MS-025,Clay County,Mississippi,64.6,119,1.9,62.7
MS-027,Coahoma County,Mississippi,65,128,2.7,62.2
MS-029,Copiah County,Mississippi,67.6,130,2.8,64.8
MS-031,Covington County,Mississippi,66.9,125,2.1,64.8
MS-033,DeSoto County,Mississippi,63.8,123,2.2,61.6
MS-035,Forrest County,Mississippi,66.9,114,1.4,65.5
MS-037,Franklin County,Mississippi,67.4,126,2.3,65.1
MS-039,George County,Mississippi,67.9,124,2,65.9
MS-041,Greene County,Mississippi,66.7,110,1.1,65.5
MS-043,Grenada County,Mississippi,65.5,129,2.9,62.6
MS-045,Hancock County,Mississippi,69.1,129,2.6,66.5
MS-047,Harrison County,Mississippi,69,129,2.6,66.4
MS-049,Hinds County,Mississippi,67.6,129,3,64.6
MS-051,Holmes County,Mississippi,67.1,130,3.7,63.5
MS-053,Humphreys County,Mississippi,67.3,129,3.4,63.9
MS-055,Issaquena County,Mississippi,66.8,125,2.6,64.2
MS-057,Itawamba County,Mississippi,63.3,121,1.9,61.4
MS-059,Jackson County,Mississippi,69.1,128,2.5,66.5
MS-061,Jasper County,Mississippi,65.8,118,1.8,64
MS-063,Jefferson County,Mississippi,67.2,125,2.1,65.1
MS-065,Jefferson Davis County,Mississippi,67.5,129,2.6,64.9
MS-067,Jones County,Mississippi,66,105,1,65
MS-069,Kemper County,Mississippi,65,121,1.7,63.2
MS-071,Lafayette County,Mississippi,63.4,117,1.7,61.7
MS-073,Lamar County,Mississippi,67.3,122,1.9,65.5
MS-075,Lauderdale County,Mississippi,65.7,122,2.2,63.5
MS-077,Lawrence County,Mississippi,67.9,130,2.8,65.1
MS-079,Leake County,Mississippi,65.9,128,2.8,63.1
MS-081,Lee County,Mississippi,63.3,111,1.5,61.8
MS-083,Leflore County,Mississippi,67,129,3.7,63.2
MS-085,Lincoln County,Mississippi,67.4,130,2.6,64.9
MS-087,Lowndes County,Mississippi,64.8,119,1.8,63
MS-089,Madison County,Mississippi,66.9,128,2.7,64.2
MS-091,Marion County,Mississippi,68.1,128,2.5,65.7
MS-093,Marshall County,Mississippi,62.9,121,2,60.9
MS-095,Monroe County,Mississippi,64.3,120,1.9,62.4
MS-097,Montgomery County,Mississippi,65.4,131,3.1,62.3
MS-099,Neshoba County,Mississippi,65.2,126,2.4,62.8
MS-101,Newton County,Mississippi,65.8,125,2.6,63.3
MS-103,Noxubee County,Mississippi,64.8,119,1.7,63.1
MS-105,Oktibbeha County,Mississippi,64.8,119,2.1,62.7
MS-107,Panola County,Mississippi,64.3,125,2.2,62.1
MS-109,Pearl River County,Mississippi,68.2,128,2.3,65.8
MS-111,Perry County,Mississippi,66.7,107,1.1,65.5
MS-113,Pike County,Mississippi,67.8,128,2.5,65.3
MS-115,Pontotoc County,Mississippi,63.2,115,1.5,61.7
MS-117,Prentiss County,Mississippi,62.2,113,1.5,60.7
MS-119,Quitman County,Mississippi,65,126,2.6,62.4
MS-121,Rankin County,Mississippi,67.1,128,3,64.1
MS-123,Scott County,Mississippi,66.2,128,2.8,63.4
MS-125,Sharkey County,Mississippi,67,126,2.8,64.1
MS-127,Simpson County,Mississippi,67.4,130,2.9,64.4
MS-129,Smith County,Mississippi,66.5,126,2.5,64.1
MS-131,Stone County,Mississippi,67.9,128,2.1,65.8
MS-133,Sunflower County,Mississippi,66.1,128,2.8,63.2
MS-135,Tallahatchie County,Mississippi,65.6,128,2.9,62.7
MS-137,Tate County,Mississippi,63.8,125,2.1,61.8
MS-139,Tippah County,Mississippi,61.7,116,1.4,60.2
MS-141,Tishomingo County,Mississippi,61.7,115,1.6,60.1
MS-143,Tunica County,Mississippi,64.5,127,2.5,62
MS-145,Union County,Mississippi,62.7,115,1.5,61.2
MS-147,Walthall County,Mississippi,67.9,129,2.5,65.4
MS-149,Warren County,Mississippi,67.5,127,2.8,64.7
MS-151,Washington County,Mississippi,66,124,2.3,63.7
MS-153,Wayne County,Mississippi,65.6,96,0.8,64.8
MS-155,Webster County,Mississippi,64.4,123,2.2,62.2
MS-157,Wilkinson County,Mississippi,67.9,122,2,65.9
MS-159,Winston County,Mississippi,64.7,123,2.3,62.4
MS-161,Yalobusha County,Mississippi,64.4,126,2.2,62.2
MS-163,Yazoo County,Mississippi,67.3,128,3,64.3
MO-001,Adair County,Missouri,53.2,116,2.1,51.1
MO-003,Andrew County,Missouri,54,111,1.7,52.3
MO-005,Atchison County,Missouri,53.3,114,1.8,51.5
MO-007,Audrain County,Missouri,55,114,1.9,53.2
MO-009,Barry County,Missouri,58.4,119,2.1,56.3
MO-011,Barton County,Missouri,57.7,101,0.9,56.8
MO-013,Bates County,Missouri,56.6,99,1,55.6
MO-015,Benton County,Missouri,56.3,103,1.4,55
MO-017,Bollinger County,Missouri,57.8,116,1.6,56.2
MO-019,Boone County,Missouri,56,114,1.9,54
MO-021,Buchanan County,Missouri,54.8,112,1.8,53
MO-023,Butler County,Missouri,59.9,120,1.9,58
MO-025,Caldwell County,Missouri,53.6,101,1.3,52.3
MO-027,Callaway County,Missouri,56.3,116,2.1,54.2
MO-029,Camden County,Missouri,58.1,124,2.7,55.4
MO-031,Cape Girardeau County,Missouri,57.9,117,1.8,56.2
MO-033,Carroll County,Missouri,54.8,106,1.5,53.3
MO-035,Carter County,Missouri,58.3,122,2.2,56.1
MO-037,Cass County,Missouri,56.2,113,1.9,54.2
MO-039,Cedar County,Missouri,58.2,115,2,56.3
MO-041,Chariton County,Missouri,54.9,109,1.6,53.3
MO-043,Christian County,Missouri,57.6,120,2.2,55.4
MO-045,Clark County,Missouri,53.2,106,1.5,51.7
MO-047,Clay County,Missouri,55.5,114,2.1,53.4
MO-049,Clinton County,Missouri,54.3,112,2,52.4
MO-051,Cole County,Missouri,57.6,121,2.5,55.1
MO-053,Cooper County,Missouri,56.2,114,2.1,54.1
MO-055,Crawford County,Missouri,56.2,118,2,54.2
MO-057,Dade County,Missouri,58.3,117,2,56.3
MO-059,Dallas County,Missouri,57.4,120,2.3,55.2
MO-061,Daviess County,Missouri,53.5,108,1.5,52
MO-063,DeKalb County,Missouri,53.9,114,2,52
MO-065,Dent County,Missouri,56,112,1.5,54.5
MO-067,Douglas County,Missouri,57.9,125,2.6,55.3
MO-069,Dunklin County,Missouri,61.5,125,2.4,59.1
MO-071,Franklin County,Missouri,56.6,120,2.3,54.3
MO-073,Gasconade County,Missouri,56.7,121,2.4,54.2
MO-075,Gentry County,Missouri,53.6,115,2.3,51.4
MO-077,Greene County,Missouri,57.6,119,2.3,55.3
MO-079,Grundy County,Missouri,53.3,105,1.2,52.1
MO-081,Harrison County,Missouri,53.1,115,2.1,51
MO-083,Henry County,Missouri,56.6,105,1.3,55.3
MO-085,Hickory County,Missouri,57,111,1.6,55.4
MO-087,Holt County,Missouri,54,111,1.6,52.4
MO-089,Howard County,Missouri,55.8,117,2,53.7
MO-091,Howell County,Missouri,58.7,126,3.2,55.4
MO-093,Iron County,Missouri,56.1,117,1.7,54.3
MO-095,Jackson County,Missouri,56,113,2.2,53.9
MO-097,Jasper County,Missouri,58.7,115,1.7,57
MO-099,Jefferson County,Missouri,57,115,1.9,55.1
MO-101,Johnson County,Missouri,56,111,1.9,54
MO-103,Knox County,Missouri,53.2,108,1.8,51.4
MO-105,Laclede County,Missouri,57.8,125,2.6,55.1
MO-107,Lafayette County,Missouri,55.6,113,2,53.6
MO-109,Lawrence County,Missouri,58,116,2,55.9
MO-111,Lewis County,Missouri,53.6,105,1.3,52.3
MO-113,Lincoln County,Missouri,55.6,114,2,53.6
MO-115,Linn County,Missouri,53.6,104,1.1,52.5
MO-117,Livingston County,Missouri,53.6,97,0.7,52.8
MO-119,McDonald County,Missouri,59.8,124,2.5,57.3
MO-121,Macon County,Missouri,53.9,111,1.8,52.1
MO-123,Madison County,Missouri,56.7,115,1.6,55.2
MO-125,Maries County,Missouri,57.6,123,2.5,55.1
MO-127,Marion County,Missouri,54.5,109,1.7,52.8
MO-129,Mercer County,Missouri,52.6,110,1.6,51
MO-131,Miller County,Missouri,58.2,125,2.9,55.3
MO-133,Mississippi County,Missouri,59.8,121,2,57.8
MO-135,Moniteau County,Missouri,56.8,119,2.3,54.5
MO-137,Monroe County,Missouri,54.5,110,1.6,52.9
MO-139,Montgomery County,Missouri,55.7,117,2.2,53.5
MO-141,Morgan County,Missouri,56.7,119,2.3,54.4
MO-143,New Madrid County,Missouri,60.6,123,2.1,58.5
MO-145,Newton County,Missouri,59.5,123,2.6,56.9
MO-147,Nodaway County,Missouri,53.1,113,2.1,51
MO-149,Oregon County,Missouri,59.1,125,3,56.1
MO-151,Osage County,Missouri,57.5,123,2.5,54.9
MO-153,Ozark County,Missouri,58.9,125,2.7,56.2
MO-155,Pemiscot County,Missouri,62,125,2.7,59.3
MO-157,Perry County,Missouri,57.1,114,1.7,55.4
MO-159,Pettis County,Missouri,55.9,109,1.7,54.2
MO-161,Phelps County,Missouri,57.3,120,2.2,55.1
MO-163,Pike County,Missouri,55.1,113,2,53
MO-165,Platte County,Missouri,55.6,112,2.1,53.5
MO-167,Polk County,Missouri,57.8,120,2.3,55.5
MO-169,Pulaski County,Missouri,58.1,124,2.8,55.3
MO-171,Putnam County,Missouri,52.6,113,1.7,50.9
MO-173,Ralls County,Missouri,55,115,2.1,52.9
MO-175,Randolph County,Missouri,54.7,111,1.8,52.9
MO-177,Ray County,Missouri,54.9,109,1.8,53.1
MO-179,Reynolds County,Missouri,56.6,117,1.8,54.8
MO-181,Ripley County,Missouri,59.5,125,2.4,57.1
MO-183,St. Charles County,Missouri,56.8,117,2.2,54.6
MO-185,St. Clair County,Missouri,57.2,106,1.2,56
MO-186,Ste. Genevieve County,Missouri,56.7,112,1.5,55.2
MO-187,St. Francois County,Missouri,56.2,114,1.6,54.6
MO-189,St. Louis County,Missouri,57.2,115,2,55.2
MO-195,Saline County,Missouri,55.7,113,1.9,53.8
MO-197,Schuyler County,Missouri,52.9,115,2.1,50.7
MO-199,Scotland County,Missouri,53,115,1.9,51
MO-201,Scott County,Missouri,59.1,119,1.8,57.3
MO-203,Shannon County,Missouri,57.8,124,2.5,55.3
MO-205,Shelby County,Missouri,53.6,106,1.4,52.1
MO-207,Stoddard County,Missouri,59.7,117,1.8,57.9
MO-209,Stone County,Missouri,58.4,119,2,56.4
MO-211,Sullivan County,Missouri,53,108,1.4,51.5
MO-213,Taney County,Missouri,58.9,123,2.4,56.6
MO-215,Texas County,Missouri,57.3,123,2.4,54.9
MO-217,Vernon County,Missouri,57.5,104,1,56.4
MO-219,Warren County,Missouri,56.1,119,2.4,53.7
MO-221,Washington County,Missouri,56.3,118,2,54.2
MO-223,Wayne County,Missouri,58.1,116,1.7,56.3
MO-225,Webster County,Missouri,56.9,121,2.4,54.5
MO-227,Worth County,Missouri,52.9,117,2.5,50.4
MO-229,Wright County,Missouri,57.2,123,2.4,54.8
MO-510,St. Louis City,Missouri,57.6,117,2.1,55.5
MT-001,Beaverhead County,Montana,40.4,129,3.6,36.8
MT-003,Big Horn County,Montana,46.5,116,2.5,44
MT-005,Blaine County,Montana,43.7,112,2.5,41.2
MT-007,Broadwater County,Montana,44.3,122,2.5,41.7
MT-009,Carbon County,Montana,45,127,3.6,41.3
MT-011,Carter County,Montana,45.5,116,2.6,42.8
MT-013,Cascade County,Montana,45.2,124,3,42.2
MT-015,Chouteau County,Montana,45.5,115,2.7,42.8
MT-017,Custer County,Montana,46.7,116,2.7,44
MT-019,Daniels County,Montana,41,112,2.9,38.1
MT-021,Dawson County,Montana,44.4,112,2.3,42.1
MT-023,Deer Lodge County,Montana,39.8,128,3,36.8
MT-025,Fallon County,Montana,44.7,110,2.1,42.6
MT-027,Fergus County,Montana,45,112,2.1,43
MT-029,Flathead County,Montana,42.4,130,3.6,38.8
MT-031,Gallatin County,Montana,42,129,3.4,38.6
MT-033,Garfield County,Montana,45.6,115,2.6,43
MT-035,Glacier County,Montana,41.5,126,3.5,38
MT-037,Golden Valley County,Montana,45.6,116,2.1,43.5
MT-039,Granite County,Montana,41.1,128,3.2,37.9
MT-041,Hill County,Montana,42.8,108,2.4,40.3
MT-043,Jefferson County,Montana,42.7,125,3,39.7
MT-045,Judith Basin County,Montana,43.2,119,2.5,40.7
MT-047,Lake County,Montana,45.8,129,3.5,42.3
MT-049,Lewis and Clark County,Montana,42.7,127,3,39.7
MT-051,Liberty County,Montana,42.9,108,2.5,40.4
MT-053,Lincoln County,Montana,44.4,130,4.1,40.3
MT-055,McCone County,Montana,44.5,115,2.9,41.6
MT-057,Madison County,Montana,42,129,3.4,38.6
MT-059,Meagher County,Montana,41.7,127,3.2,38.5
MT-061,Mineral County,Montana,43.9,129,2.7,41.2
MT-063,Missoula County,Montana,43.5,129,3.2,40.3
MT-065,Musselshell County,Montana,46.8,111,2.1,44.7
MT-067,Park County,Montana,41.1,126,3.3,37.8
MT-069,Petroleum County,Montana,47,110,2.1,44.8
MT-071,Phillips County,Montana,44.5,114,2.6,41.9
MT-073,Pondera County,Montana,43.5,125,3.2,40.3
MT-075,Powder River County,Montana,46.3,108,2,44.3
